split_id,train_start_utc,train_end_utc,test_start_utc,test_end_utc,is_train_split,is_test_split,ts_utc,ts_target_utc,y_demand_t_plus_1,day_of_week,demand_lag_168h,demand_lag_1h,demand_lag_24h,demand_w,flag_grid_exporting,hour,hour_cos,hour_sin,is_holiday_it,is_weekend,month,outdoor_temp_c,outdoor_temp_c_lag_168h,outdoor_temp_c_lag_1h,outdoor_temp_c_lag_24h,pool_w,pool_w_lag_168h,pool_w_lag_1h,pool_w_lag_24h,pv_w,pv_w_lag_168h,pv_w_lag_1h,pv_w_lag_24h,is_daylight,pv_regime,pool_on,pool_on_lag_1h,pool_switch,temp_bin,demand_w_obs,pv_w_obs,pool_w_obs,demand_imputed_interp,demand_imputed_ffill,demand_imputed_fallback,demand_imputed_any,pool_imputed_interp,pool_imputed_ffill,pool_imputed_fallback,pool_imputed_any,temp_imputed_interp,temp_imputed_ffill,temp_imputed_fallback,temp_imputed_any,pv_imputed_interp,pv_imputed_ffill_night_ok,pv_imputed_fallback_zero,pv_imputed_any,flag_demand_imputed,flag_demand_imputed_new,flag_pv_imputed,flag_pv_imputed_new,flag_pool_imputed,flag_pool_imputed_new,flag_temp_imputed,flag_temp_imputed_new,imputed_any,imputed_count,gaplen_demand_h,gaplen_pv_h,gaplen_pool_h,gaplen_temp_h,gaplen_bin_demand,gaplen_bin_pv,gaplen_bin_pool,gaplen_bin_temp,prov_demand_lag_1h_imputed,prov_pv_lag_1h_imputed,prov_pool_lag_1h_imputed,prov_temp_lag_1h_imputed,prov_demand_lag_24h_imputed,prov_pv_lag_24h_imputed,prov_pool_lag_24h_imputed,prov_temp_lag_24h_imputed,prov_demand_lag_168h_imputed,prov_pv_lag_168h_imputed,prov_pool_lag_168h_imputed,prov_temp_lag_168h_imputed
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-14 23:00:00+00:00,2025-12-15 00:00:00+00:00,2452.1323059774168,6,507.7373618155278,2815.205026875777,448.0172425146945,2468.623559919889,0,23,0.965925826289068,-0.2588190451025215,0,1,12,3.4191204095,5.113237369055556,3.846845752,3.955130451444445,19.199218554861112,19.18124122477778,19.08259467594445,19.95647346719445,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,2468.623559919889,0.0,19.199218554861112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 00:00:00+00:00,2025-12-15 01:00:00+00:00,2439.418054687833,0,519.7730338943334,2468.623559919889,437.5810445442223,2452.1323059774168,0,0,1.0,0.0,0,0,12,3.171738211833333,4.747346141083333,3.4191204095,3.699397339361111,19.444211328805554,19.46589619311111,19.199218554861112,19.86339547672222,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,2452.1323059774168,0.0,19.444211328805554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 05:00:00+00:00,2025-12-15 06:00:00+00:00,3760.357407745972,0,2463.0570198719447,3021.860150356333,2989.7081982239165,3994.380775009528,0,5,0.2588190451025207,0.9659258262890684,0,0,12,2.192809210694445,3.6995231845277776,2.4089149463055555,2.5887741676666667,19.64009619238889,20.19084349711112,19.20344796330556,20.44384711611111,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,3994.380775009528,0.0,19.64009619238889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 06:00:00+00:00,2025-12-15 07:00:00+00:00,2715.4849584707777,0,2881.376123968112,3994.380775009528,3062.9793509173887,3760.357407745972,0,6,6.123233995736766e-17,1.0,0,0,12,2.4883945030277776,3.539248234,2.192809210694445,2.2750013179722224,20.016389504722223,19.92514088775,19.64009619238889,20.58616440075,0.0,0.0,0.0,0.0,0,night,0,0.0,0,1,3760.357407745972,0.0,20.016389504722223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 07:00:00+00:00,2025-12-15 08:00:00+00:00,2812.8167717373053,0,3606.760071677639,3760.357407745972,3326.10154173925,2715.4849584707777,0,7,-0.2588190451025206,0.9659258262890684,0,0,12,2.3229276531944443,3.933178697166667,2.4883945030277776,2.44421129125,19.233584415333336,20.204008038027776,20.016389504722223,20.484076916555555,74.8569207888889,95.07314795872225,0.0,165.86149434466668,1,low,0,0.0,0,1,2715.4849584707777,74.8569207888889,19.233584415333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 08:00:00+00:00,2025-12-15 09:00:00+00:00,926.0382755021388,0,1490.2497809967224,2715.4849584707777,2452.2545051689444,2812.8167717373053,0,8,-0.4999999999999998,0.8660254037844387,0,0,12,3.7048967176666654,4.993110326916667,2.3229276531944443,4.576603160833333,19.40022165913889,19.59870693838889,19.233584415333336,20.35196299825,406.2769342608056,430.6403962305,74.8569207888889,692.5243737706945,1,low,0,0.0,0,1,2812.8167717373053,406.2769342608056,19.40022165913889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 09:00:00+00:00,2025-12-15 10:00:00+00:00,-658.7976389963055,0,-162.5748837751389,2812.8167717373053,973.2970321093612,926.0382755021388,0,9,-0.7071067811865475,0.7071067811865476,0,0,12,6.760384475222222,6.383290280944444,3.7048967176666654,7.162006507277778,18.931502167666668,19.75531391427777,19.40022165913889,20.749756153166665,815.0818738891112,976.8995083493888,406.2769342608056,1070.8229528604445,1,med,0,0.0,0,2,926.0382755021388,815.0818738891112,18.931502167666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 10:00:00+00:00,2025-12-15 11:00:00+00:00,1206.2266350876666,0,-491.1628562678889,926.0382755021388,178.64155084516665,-658.7976389963055,1,10,-0.8660254037844387,0.4999999999999999,0,0,12,9.326779951222225,8.674915354222222,6.760384475222222,9.614448982194444,19.03994528827777,20.246176130027777,18.931502167666668,21.13955639163889,1145.9161380374169,1400.5904509373056,815.0818738891112,1365.5434565519445,1,med,0,0.0,0,2,-658.7976389963055,1145.9161380374169,19.03994528827777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 11:00:00+00:00,2025-12-15 12:00:00+00:00,-272.5475546961945,0,-527.9809694466111,-658.7976389963055,-35.72138645980555,1206.2266350876666,0,11,-0.9659258262890682,0.258819045102521,0,0,12,9.59636497275,11.60441914527778,9.326779951222225,11.983135964833332,19.82063749125,20.3928941285,19.03994528827777,20.220688100222223,733.9601978418333,1450.3874673949722,1145.9161380374169,1437.615677087167,1,med,0,0.0,0,2,1206.2266350876666,733.9601978418333,19.82063749125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 12:00:00+00:00,2025-12-15 13:00:00+00:00,276.66675283327777,0,-188.70074052161115,1206.2266350876666,719.626894346361,-272.5475546961945,1,12,-1.0,1.2246467991473532e-16,0,0,12,10.382548519472222,13.966008553805557,9.59636497275,13.233206213611112,19.00854338322222,20.20799248622222,19.82063749125,19.98677321013889,739.7746233493334,1341.3183366173057,733.9601978418333,1316.6411526648333,1,med,0,0.0,0,3,-272.5475546961945,739.7746233493334,19.00854338322222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 13:00:00+00:00,2025-12-15 14:00:00+00:00,1007.5207156481111,0,-228.46237068030555,-272.5475546961945,36.13187606141667,276.66675283327777,0,13,-0.9659258262890684,-0.2588190451025208,0,0,12,11.750826005277778,16.460745225333334,10.382548519472222,15.212682660638889,19.41134607069445,24.94417461116667,19.00854338322222,20.07586033555556,897.1466770502221,1054.903089294639,739.7746233493334,1033.8994353391388,1,med,0,0.0,0,3,276.66675283327777,897.1466770502221,19.41134607069445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 14:00:00+00:00,2025-12-15 15:00:00+00:00,991.5285482089444,0,1001.8803527263613,276.66675283327777,1079.9346981810002,1007.5207156481111,0,14,-0.8660254037844388,-0.4999999999999997,0,0,12,11.49345336163889,16.23391947886111,11.750826005277778,15.175090791666667,18.98053851175,19.45227659175,19.41134607069445,19.46136461125,158.16240280391665,423.39926189825,897.1466770502221,377.4043546429722,1,low,0,0.0,0,3,1007.5207156481111,158.16240280391665,18.98053851175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 15:00:00+00:00,2025-12-15 16:00:00+00:00,2929.288864953,0,765.5934765243888,1007.5207156481111,1646.754909849417,991.5285482089444,0,15,-0.7071067811865479,-0.7071067811865471,0,0,12,9.306635351305555,13.756893416305555,11.49345336163889,12.299049607444443,18.455705048166667,19.05953909930556,18.98053851175,18.82348857805556,0.0,0.0,158.16240280391665,0.0,1,night,0,0.0,0,2,991.5285482089444,0.0,18.455705048166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 16:00:00+00:00,2025-12-15 17:00:00+00:00,1181.90201280825,0,970.1297510334444,991.5285482089444,1266.7114300736669,2929.288864953,0,16,-0.5000000000000004,-0.8660254037844385,0,0,12,7.748870087083333,10.886829954888888,9.306635351305555,9.48943829075,18.61037652738889,18.700843044722223,18.455705048166667,18.92284433288889,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,2929.288864953,0.0,18.61037652738889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-15 17:00:00+00:00,2025-12-15 18:00:00+00:00,962.82591136725,0,814.09740190225,2929.288864953,2995.248148495611,1181.90201280825,0,17,-0.2588190451025206,-0.9659258262890684,0,0,12,6.794222119944444,9.006574691027778,7.748870087083333,7.894278955638889,18.456345473972224,18.76202305986111,18.61037652738889,18.83598640008333,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,1181.90201280825,0.0,18.456345473972224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 06:00:00+00:00,2025-12-16 07:00:00+00:00,3208.9591459250555,1,3977.701626732111,2661.166535575861,3760.357407745972,3456.122775254056,0,6,6.123233995736766e-17,1.0,0,0,12,6.0736136622500005,3.3842144565277774,5.800195098638889,2.4883945030277776,19.8981082215,20.54289790011111,20.008731666166668,20.016389504722223,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,3456.122775254056,0.0,19.8981082215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 07:00:00+00:00,2025-12-16 08:00:00+00:00,2449.6699559921667,1,2838.307909196222,3456.122775254056,2715.4849584707777,3208.9591459250555,0,7,-0.2588190451025206,0.9659258262890684,0,0,12,5.896936877388889,3.7758736428333335,6.0736136622500005,2.3229276531944443,19.67157561725,20.56524707525,19.8981082215,19.233584415333336,0.0,182.3694208024722,0.0,74.8569207888889,1,night,0,0.0,0,2,3208.9591459250555,0.0,19.67157561725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 08:00:00+00:00,2025-12-16 09:00:00+00:00,2414.570358478112,1,1141.4582329915,3208.9591459250555,2812.8167717373053,2449.6699559921667,0,8,-0.4999999999999998,0.8660254037844387,0,0,12,6.034658576472222,5.724832380277778,5.896936877388889,3.7048967176666654,19.401242324444443,20.36234781977777,19.67157561725,19.40022165913889,0.0,728.3002374836666,0.0,406.2769342608056,1,night,0,0.0,0,2,2449.6699559921667,0.0,19.401242324444443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 09:00:00+00:00,2025-12-16 10:00:00+00:00,2375.9726631365834,1,-149.9763524194722,2449.6699559921667,926.0382755021388,2414.570358478112,0,9,-0.7071067811865475,0.7071067811865476,0,0,12,6.286235782027778,7.844778676805556,6.034658576472222,6.760384475222222,19.39234684252777,19.69849532311111,19.401242324444443,18.931502167666668,15.313782078055556,994.5883689895556,0.0,815.0818738891112,1,low,0,0.0,0,2,2414.570358478112,15.313782078055556,19.39234684252777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 10:00:00+00:00,2025-12-16 11:00:00+00:00,417.16279551813886,1,2067.456238886028,2414.570358478112,-658.7976389963055,2375.9726631365834,0,10,-0.8660254037844387,0.4999999999999999,0,0,12,6.840076556416666,9.448393231027778,6.286235782027778,9.326779951222225,19.64012672533333,19.90430734133333,19.39234684252777,19.03994528827777,18.07426482097222,1365.2055056689444,15.313782078055556,1145.9161380374169,1,low,0,0.0,0,2,2375.9726631365834,18.07426482097222,19.64012672533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 11:00:00+00:00,2025-12-16 12:00:00+00:00,1341.960643716778,1,1067.8931179398055,2375.9726631365834,1206.2266350876666,417.16279551813886,0,11,-0.9659258262890682,0.258819045102521,0,0,12,6.977142339305556,11.37180160513889,6.840076556416666,9.59636497275,18.586691972277777,19.74302658902777,19.64012672533333,19.82063749125,31.32484451036112,1402.895035285528,18.07426482097222,733.9601978418333,1,low,0,0.0,0,2,417.16279551813886,31.32484451036112,18.586691972277777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 12:00:00+00:00,2025-12-16 13:00:00+00:00,1311.6084876298612,1,1160.9680225385837,417.16279551813886,-272.5475546961945,1341.960643716778,0,12,-1.0,1.2246467991473532e-16,0,0,12,7.006073284472222,13.28001234575,6.977142339305556,10.382548519472222,18.51610414613889,19.112740751916665,18.586691972277777,19.00854338322222,0.0,1267.1506836002222,31.32484451036112,739.7746233493334,1,night,0,0.0,0,2,1341.960643716778,0.0,18.51610414613889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 13:00:00+00:00,2025-12-16 14:00:00+00:00,1594.7797779214168,1,1413.8648564372222,1341.960643716778,276.66675283327777,1311.6084876298612,0,13,-0.9659258262890684,-0.2588190451025208,0,0,12,7.043596515083333,14.896301991527778,7.006073284472222,11.750826005277778,18.61569851477778,18.71870650655556,18.51610414613889,19.41134607069445,0.0,974.5407931904444,0.0,897.1466770502221,1,night,0,0.0,0,2,1311.6084876298612,0.0,18.61569851477778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 14:00:00+00:00,2025-12-16 15:00:00+00:00,1694.1130230780834,1,2166.609687861278,1311.6084876298612,1007.5207156481111,1594.7797779214168,0,14,-0.8660254037844388,-0.4999999999999997,0,0,12,7.19188998086111,15.80795799777778,7.043596515083333,11.49345336163889,18.986194892833336,18.403166405,18.61569851477778,18.98053851175,0.0,363.2189845213056,0.0,158.16240280391665,1,night,0,0.0,0,2,1594.7797779214168,0.0,18.986194892833336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 15:00:00+00:00,2025-12-16 16:00:00+00:00,2680.531920474861,1,3767.416448800083,1594.7797779214168,991.5285482089444,1694.1130230780834,0,15,-0.7071067811865479,-0.7071067811865471,0,0,12,7.267535660666667,13.298203985361113,7.19188998086111,9.306635351305555,19.152573861944443,18.81059120144445,18.986194892833336,18.455705048166667,0.0,0.0,0.0,0.0,1,night,0,0.0,0,2,1694.1130230780834,0.0,19.152573861944443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 16:00:00+00:00,2025-12-16 17:00:00+00:00,2350.671645074944,1,1723.8273799508054,1694.1130230780834,2929.288864953,2680.531920474861,0,16,-0.5000000000000004,-0.8660254037844385,0,0,12,7.4176188369444445,10.821677692777778,7.267535660666667,7.748870087083333,19.32053953047222,18.82700763938889,19.152573861944443,18.61037652738889,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,2680.531920474861,0.0,19.32053953047222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 17:00:00+00:00,2025-12-16 18:00:00+00:00,940.9779665286666,1,921.7588367488056,2680.531920474861,1181.90201280825,2350.671645074944,0,17,-0.2588190451025206,-0.9659258262890684,0,0,12,7.369788830361112,9.073179642666666,7.4176188369444445,6.794222119944444,19.12053892655556,18.77072231775,19.32053953047222,18.456345473972224,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,2350.671645074944,0.0,19.12053892655556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 18:00:00+00:00,2025-12-16 19:00:00+00:00,915.059135163,1,1117.913291185861,2350.671645074944,962.82591136725,940.9779665286666,0,18,-1.8369701987210294e-16,-1.0,0,0,12,7.236653106833334,8.171319290972223,7.369788830361112,6.454088997777778,18.28438206308333,18.89159658886112,19.12053892655556,18.58356207986111,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,940.9779665286666,0.0,18.28438206308333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 19:00:00+00:00,2025-12-16 20:00:00+00:00,930.4045745785834,1,1867.3298703087776,940.9779665286666,2301.616357292278,915.059135163,0,19,0.2588190451025203,-0.9659258262890684,0,0,12,7.349951924027778,7.661852628527778,7.236653106833334,5.78793753013889,18.590252540027777,19.550371638,18.28438206308333,19.019518336722225,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,915.059135163,0.0,18.590252540027777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 22:00:00+00:00,2025-12-16 23:00:00+00:00,384.2044550325556,1,888.7107201165555,802.2397683904445,482.8885251898333,384.1833294866111,0,22,0.8660254037844384,-0.5000000000000004,0,0,12,7.564076926611111,5.487644599611111,7.440695270472222,4.877332229444444,18.76675299822222,19.00488359013889,18.681479908916668,19.21813296875,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,384.1833294866111,0.0,18.76675299822222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roll_03,2025-12-08T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0,2025-12-16 23:00:00+00:00,2025-12-17 00:00:00+00:00,411.30520805025,1,712.8807781570555,384.1833294866111,405.8846786238334,384.2044550325556,0,23,0.965925826289068,-0.2588190451025215,0,0,12,7.58739853886111,5.483839683055556,7.564076926611111,4.895000660611111,19.004384636083334,19.430843251472226,18.76675299822222,19.23920043358333,0.0,0.0,0.0,0.0,0,night,0,0.0,0,2,384.2044550325556,0.0,19.004384636083334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
